NOM_INTER|SIGNALI|LONGITUDE|LATITUDE
Bordée, Rue de la    /   Minerve, Rue de la    --   Québec|Aucun contrôle|-71.335540|46.802331
Johnny-Parent, Boulevard ( Côté Nord )   /   Lessard, Rue    --   Québec|Signaux lumineux|-71.349504|46.848751
Récollets, Rue des    /   Jean-De Brébeuf, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.365087|46.849380
Bordée, Rue de la    /   De Villemure, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.333909|46.803108
Boucher, Rue    /   Légaré, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.354325|46.843510
Johnny-Parent, Boulevard ( Côté Nord )   /   Irénée-Frenette, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.360756|46.841686
Hôpital, Rue de l'    /   Fortier, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.358330|46.845285
Monseigneur-Dumas, Rue    /   Fortier, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.355047|46.847451
Yves-Thériault, Rue    /   Louis-Dantin, Impasse    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.360036|46.843188
Fiedmont, Rue    /   Bièvre, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.284760|46.773907
Beaujolais, Rue du    /   Clos-Rousseau, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.318247|46.868502
Chanoine-Scott, Avenue du    /   Laprade, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.305393|46.781351
Drolet, Rue    /   Marie-Parent, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.323382|46.852378
De Louvières, Rue    /   Dosquet, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.289364|46.777257
Forges, Rue des    /   Joli-Bois, Rue du    --   Québec|Aucun contrôle|-71.289820|46.776033
Brome, Rue de    /   Courchesne, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.292083|46.778217
Rouville, Rue de    /   Deschambault, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.289686|46.764371
Père-Marest, Rue du    /   Louvigny, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.295207|46.761497
Seine, Rue de la    /   Iacurto, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.290610|46.760860
Chambalon, Rue    /   Villeray, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.294932|46.759525
Église, Route de l'    /   Général-Tremblay, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.286464|46.765511
Sasseville, Avenue    /   Rouville, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.290300|46.764866
De La Forest, Rue    /   Lechasseur, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.291047|46.758663
Saint-Louis, Chemin    /   Père-Jamet, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.274507|46.766030
Saint-Louis, Chemin    /   Seigneurs, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.276350|46.765234
Saint-Louis, Chemin    /   Ross, Côte    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.278612|46.764100
Pierre-Martin, Rue    /   Jean-Lelarge, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.287292|46.773274
Mainguy, Rue    /   Gigault, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.294443|46.772098
Savard, Boulevard    /   Sultane, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.334984|46.855360
Laurier, Boulevard ( Côté Nord )   /   Robert-Bourassa, Autoroute    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.275582|46.773914
Jean-Charles-Cantin, Rue    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.374937|46.741985
Église, Route de l'    /   Valmont, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.278712|46.759705
Église, Route de l'    /   Montarville, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.281435|46.761956
Lebourgneuf, Boulevard ( Côté Nord )   /   Robert-Bourassa, Autoroute    /   Robert-Bourassa, Boulevard    --   Québec|Signaux lumineux + phase de virage à gauche|-71.304848|46.831309
Gregg, Rue    /   Anthony-Law, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.271907|46.770399
Triquet, Rue    /   Nelles, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.272317|46.772655
Nelles, Rue    /   Gregg, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.270336|46.771128
Ménard, Rue    /   Bishop, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.277270|46.770359
Général-Allard, Rue du    /   Ménard, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.278507|46.769640
Général-Allard, Rue du    /   Jean-Brillant, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.278148|46.769361
Lapointe, Rue    /   Général-Allard, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.279439|46.770375
Jean-De Quen, Avenue    /   Jean-Brillant, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.279196|46.768760
Domaine-Beauvoir, Rue du    /   Belleterre, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.283067|46.765504
Domaine-Beauvoir, Rue du    /   Visitation, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.280214|46.767165
Domaine-Beauvoir, Rue du    /   Seigneurs, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.279413|46.767674
Julien-Green, Rue    /   Morgan, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.280900|46.765081
Julien-Green, Rue    /   Domaine-Beauvoir, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.282410|46.765893
Chambly, Rue de    /   Montréal, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.287414|46.761502
Grondines, Rue des    /   Dolan, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.290011|46.762355
Général-Tremblay, Rue du    /   Richard-Turner, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.285175|46.766147
Carswell, Rue    /   Général-Tremblay, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.286848|46.765327
Rouville, Rue de    /   Montréal, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.286669|46.761950
Montebello, Rue de    /   Courcelle, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.278890|46.758848
Joseph-Thiffault, Rue    /   Bridgewater, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.277785|46.761230
Ville-Marie, Rue de    /   Joseph-Thiffault, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.277148|46.760712
Mon-Repos, Rue    /   Ville-Marie, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.277899|46.760261
Ross, Côte    /   Montarville, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.278025|46.763577
Ross, Côte    /   Louisbourg, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.276907|46.762586
Ranvoyzé, Rue    /   Valcourt, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.275662|46.764007
Liégeois, Boulevard    /   Ross, Côte    --   Québec|Arrêts obligatoires sur toutes les approches|-71.273973|46.759829
Montpas, Rue    /   Zurich, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.319235|46.929779
Léo-T.-Julien, Rue    /   Montpas, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.316816|46.930863
Léo-T.-Julien, Rue    /   Léman, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.318257|46.935010
Léo-T.-Julien, Rue    /   Vallorbe, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.319815|46.935969
Léo-T.-Julien, Rue    /   Fribourg, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.321063|46.936670
Lausanne, Avenue de    /   Glaris, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.319446|46.933050
Cantons, Rue des    /   Chavannes, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.322145|46.929534
Grésière, Rue de la    /   Retraite, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.283009|46.754036
Anse, Rue de l'    /   Retraite, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.284982|46.754541
Anse, Rue de l'    /   Grésière, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.283191|46.754639
Matapédia, Rue de la    /   Longfellow, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.284107|46.756756
Valmont, Rue de    /   La Rochelle, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.282892|46.756166
Promenade, Rue de la    /   Grésière, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.282747|46.753319
Promenade, Rue de la    /   Anse, Rue de l'    /   De Launay, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.286581|46.754376
Orignal, Avenue de l'    /   Citelles, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.299165|46.882779
Zoo, Avenue du    /   OMHQ-  Place des Jardins, Stationnement    --   Québec|Signaux lumineux + phase pour piétons|-71.299006|46.890417
Faisans, Avenue des    /   Lynx, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.298821|46.883687
Bédard, Côte    /   Saint-Alexandre, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.307912|46.902901
Bédard, Côte    /   Luc-Pelletier, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.309937|46.905142
Bédard, Côte    /   Hector-Bédard, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.312181|46.907418
Bédard, Côte    /   Rebord, Rue du    --   Québec|Aucun contrôle|-71.312360|46.907636
Bédard, Côte    /   Audubon, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.314742|46.911623
Anne-Bellehache, Rue    /   Bienheureux-Jean-XXIII, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.309318|46.901583
Bigorre, Rue de    /   Anne-Bellehache, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.311608|46.900646
Angelot, Rue de l'    /   Aristote, Carré    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.313365|46.901319
Genève, Rue de    /   Berne, Rue de    /   Lac, Boulevard du    --   Québec|Non déterminé|-71.321722|46.917387
Sainte-Anne, Boulevard    /   Poulin, Avenue    --   Québec|Signaux lumineux|-71.210750|46.846951
Émile-Fontaine, Rue    /   Larose, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.262693|46.810945
Argon, Rue de l'    /   Carbone, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.322507|46.888734
George-Muir, Rue    /   Archerie, Rue de l'    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.320203|46.893617
Ormière, Boulevard de l'    /   Johnny-Parent, Boulevard    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore|-71.362440|46.840623
Saint-Maurice, Rue    /   Légaré, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.360628|46.840614
George-Muir, Rue    /   Cléon, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.314639|46.895398
Faune, Rue de la    /   Vaillancourt, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.328368|46.875010
Johnny-Parent, Boulevard ( Côté Nord )   /   Monseigneur-Dumas, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.353507|46.846361
Jourdain, Rue    /   Drolet, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.324365|46.852030
Impériale, Rue    /   Ivoire, Rue de l'    --   Québec|Non déterminé|-71.411816|46.860090
Loranger, Rue    /   Fortier, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.356883|46.846211
Amérindiens, Rue des    /   Inuits, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.299243|46.895485
Nations Est, Rue des    /   Amérindiens, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.300792|46.897661
Esquimaux, Rue des    /   Agniers, Rue des    /   Nations Est, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.298757|46.898466
Nations Ouest, Rue des    /   Joubert, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.304946|46.895945
Douglas, Rue    /   Genest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.307135|46.894442
Johnny-Parent, Boulevard ( Côté Nord )   /   Boucher, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.355980|46.844723
Prénoveau, Rue    /   Drôme, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.307314|46.893320
Isabelle-Doucinet, Rue    /   Saint-Amour, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.308722|46.893621
Saint-Amour, Rue    /   Isabelle-Doucinet, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.309644|46.894684
Ovila-Rhéaume, Rue    /   Françoise-Encelin, Rue    --   Québec|Non déterminé|-71.311115|46.893104
Zoo, Avenue du    /   Hector-Laferté, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.299825|46.891711
Lynx, Rue des    /   Zèbres, Avenue des    --   Québec|Non déterminé|-71.297952|46.884071
Fondateurs, Rue des    /   Explorateurs, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.317396|46.851769
Bastien, Boulevard    /   Farinière, Rue de la    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.322317|46.856251
Saint-Georges-Côté, Rue    /   Drouin, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.207129|46.846434
Chauveau, Avenue    /   Fenil, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.309969|46.850263
Érables, Côte des    /   De Grandmaison, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.308213|46.851042
Bastien, Boulevard    /   Fenil, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.312004|46.852940
Faune, Rue de la    /   Carrefour des Érables, Stationnement    /   Sauternes, Rue de    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.325483|46.876294
Virginia-Woolf, Rue    /   Jack-Kerouac, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.308140|46.847442
Chambertin, Rue du    /   Meursault, Rue de    --   Québec|Non déterminé|-71.321280|46.871610
Saint-Julien, Rue de    /   Colombus, Rue du    /   Ouellet, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.321711|46.875855
Pinot, Rue du    /   Montrachet, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.322997|46.865988
Saint-Émilion, Rue du    /   Pinot, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.322137|46.866328
Johnny-Parent, Boulevard ( Côté Nord )   /   Saint-Maurice, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.361473|46.841226
Vaillancourt, Rue    /   Meursault, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.323597|46.870552
Johnston, Rue    /   Virginia-Woolf, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.305465|46.848578
Vaillancourt, Rue    /   Gigondas, Rue du    --   Québec|Aucun contrôle|-71.319889|46.866604
Ancêtres, Avenue des    /   Fondateurs, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.318338|46.851349
Châteauneuf-du-Pape, Rue de    /   Jurançon, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.315898|46.870066
Chauveau, Avenue ( Côté Nord )   /   Coursol, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.326397|46.843310
Sauternes, Rue de    /   Hébertisme, Rue de l'    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.322869|46.873940
Mercure, Rue de    /   Capella, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigade scolaire (junior)|-71.331493|46.880907
Adéla-Lessard, Rue    /   Adéla-Lessard    /   Francine-McKenzie, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.307695|46.840287
Farinière, Rue de la    /   André-Morin, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.322878|46.856079
Guillaume-Bresse, Rue    /   Embellie, Rue de l'    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.329675|46.865597
Royale, Avenue    /   Martyrs, Avenue des    /   Royal, Chemin    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.205756|46.853180
3e Ouest, Avenue    /   Corridor des Cheminots, Piste cyclable    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.261494|46.849681
Saint-Barthélemy, Chemin    /   Claude-Geoffrion, Rue    --   Québec|Non déterminé|-71.356406|46.863425
Saint-Paul, Rue ( Côté Nord )   /   Jean-Lesage, Boulevard    /   Vallière, Rue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.215359|46.816623
112e, Rue    /   Sainte-Anne, Voie service    --   Québec|Aucun contrôle|-71.157817|46.874179
